"BehaviorSpace results (NetLogo 6.4.0)","Table version 2.0"
"WealthPerception.nlogo"
"gatsby"
"12/14/2025 14:51:12:458 +0100"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","sigma","taxrate","wealth_change?","network_change?","tax_change?","minimal_degree","rewiring_frequency","efficiency","efficiency_only_expected?","tax_change_increment","stop_tick","link_creation","wealth_generation","link_removal","layout?","network_generation","quantile_fit","mass_simulation_speedup?","time_lag","wealth_diff_type","mu","N","homophily_strength","all_know_mean_wealth?","friends_of_friends_first?","[step]","gini [wealth] of turtles","immobility_top20","immobility_bottom20","long_term_growth_factor"
"1382","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.302285404110463","0.53","0.5","1.0083043620624634"
"1380","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29805420970857033","0.625","0.46","1.0082800720655278"
"1384","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.28911926394746446","0.575","0.47","1.00809846519837"
"1383","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.28054339091949587","0.535","0.435","1.0078864827295357"
"1385","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2964354115352754","0.535","0.46","1.0077804500031078"
"1387","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29019631638565024","0.64","0.465","1.0084530776702318"
"1388","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2885320808721099","0.52","0.43","1.0080630467960336"
"1394","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2875222922354368","0.54","0.445","1.0084546060742428"
"1393","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2903064224035794","0.535","0.515","1.0084260253479982"
"1389","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.27774013475394255","0.57","0.47","1.0080746483055776"
"1386","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.28439382364586874","0.57","0.47","1.0079604462908944"
"1390","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2924696375254219","0.58","0.495","1.0081342579717139"
"1392","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.29747734026777084","0.6","0.44","1.0080135428844492"
"1395","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.28626050616144805","0.615","0.48","1.008012155566545"
"1391","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2823534323816739","0.56","0.44","1.0073829573006357"
"1396","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2889531764062032","0.6","0.465","1.0079145011220134"
"1397","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2942503355282924","0.585","0.48","1.008237676650905"
"1398","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2999752080520033","0.54","0.45","1.0083468452187014"
"1399","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2746154084355912","0.56","0.485","1.0071474921955461"
"1401","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2617102169942931","0.535","0.45","1.0068471718918168"
"1402","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.26566078381468916","0.545","0.44","1.0083347554465003"
"1403","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2739593584284217","0.585","0.465","1.0079526087377206"
"1400","0.15","0.04","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2945098733546372","0.57","0.47","1.0082805659367795"
"1406","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.26817910794637645","0.53","0.47","1.007703908882493"
"1404","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.26329045309125676","0.56","0.475","1.0073263956240555"
"1405","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2726243403325128","0.56","0.505","1.0085998406276646"
"1407","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.27632998378356577","0.55","0.445","1.0080045406313964"
"1408","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2759995359879428","0.56","0.455","1.0085322819635592"
"1410","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.26395416568019114","0.55","0.45","1.008125800476663"
"1411","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.27697915591415656","0.51","0.445","1.0071244526832497"
"1409","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2640530413902722","0.52","0.43","1.0078052764769994"
"1412","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2545084532015027","0.53","0.475","1.0080155121694547"
"1413","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2706894190189928","0.585","0.44","1.0075234568570741"
"1415","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.25761619860078455","0.515","0.455","1.007517025925742"
"1417","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.27279393097000537","0.54","0.415","1.0080576914823163"
"1414","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2670387357030677","0.545","0.465","1.0079701208620597"
"1419","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.26338002923958537","0.515","0.455","1.0076614443273668"
"1416","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2786740720548673","0.54","0.43","1.0077001431100314"
"1420","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.26954987112954343","0.525","0.395","1.0072657494623825"
"1418","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.27742394618355126","0.545","0.43","1.0079775137575613"
"1421","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2736365360556168","0.55","0.39","1.0081253611618528"
"1422","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.27675012122293774","0.57","0.44","1.0075585815391084"
"1423","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.26424929475332526","0.555","0.47","1.0077332365225777"
"1424","0.15","0.045","true","false","false","10","1","0.95","false","0.005","200","homophilic","lognormal","homophilic","false","random","0.1","true","10","log","0.01","1000","10","false","false","200","0.2659475563917286","0.535","0.44","1.007642931711965"
